id,incident_title,incident_description,incident_date,location_id,location_name,latitude,longitude,country_id,category_id,category_title,building,landmark,area,city,state,country
94,"Attempt to molest","A friend of mine from Guwahati was walking from her hostel to main road via 6th and 7th street of gopalapuram. When a guy in a motor bike tried to pull her on to the bike by holding the scarf she was wearing, luckily she let go the scarf and saved herself.","08-08-2012 15:06",95,"Guwahati, Assam, India",26.147129,91.735551,105,8,"Touching /Groping",,781025,Barsapara,Guwahati,Assam,India
95,"Bunch of Boys constantly sitting and passing comments","This road is isolated road. There is a tea shop where any given day you can find different gangs of boys and marketing people sitting throughout the day passing comments and girls passing by or using the back gate of the prince arcade building.In 2008 when a girl called the police control room a constable appeared and asked the girl if she would file a complaint in writing only then he would do something. He didn't even dare go near the bunch of boys.Its a disgusting stretch where men stare at you and pass comments all day long.","03-01-2013 13:15",96,"Hyderabad, Andhra Pradesh, India",17.385044,78.486671,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,500064,"Subhash Nagar",Hyderabad,Telangana,India
96,"B*** Scrathcer","The House next to Idbi bank, has a care taker who can be seen leaning on the entrance gate of the house. He keeps feeling his P**** when he sees a women passing by, and women shy away because they cant stand this disgusting guy. Since 2006.","03-01-2013 13:41",97,"Hyderabad, Andhra Pradesh, India",17.385044,78.486671,105,9,"Indecent exposure",,500064,"Subhash Nagar",Hyderabad,Telangana,India
97,"Touching / Groping","While walking down the road, I had a man walk past me and suddenly squeeze my nipple. I have never felt so violated in and disgusted in my life. This is apart from all the other daily sexual harassment of whistling, catcalling and touching / squeezing of my backside too.","03-01-2013 13:11",98,"Bangalore, Karnataka, India",12.971599,77.594563,105,"1 | 2 | 6 | 8 | 9 | 10","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring | Touching /Groping | Indecent exposure | Sexual Invites",,560100,"Vinayak nagar",Bengaluru,Karnataka,India
98,"Street side shop guys take pictures in their camera","If you are in the Pondy Bazaar area in Madras for shopping, beware of shop owners and their helpers as they take pictures of you in their phone camera while you are shopping. Try to cover yourself as much as possible, and if you ever hear a camera click, shout out for help and confiscate the camera as soon as you can.","03-01-2013 13:07",99,"Pondy Bazaar, Thiyagaraya Nagar, Chennai, Tamil Nadu, India",13.040554,80.234571,105,"1 | 3 | 6","Catcalls/Whistles | Taking pictures | Ogling/Facial Expressions/Staring",,600017,"Pondy Bazaar",Chennai,"Tamil Nadu",India
99,indecent,"grabbed my thing","03-01-2013 13:36",100,"Chennai, Tamil Nadu, India",13.060422,80.249583,105,8,"Touching /Groping",,600008,Srirampuram,Chennai,"Tamil Nadu",India
100,"Harresment of Innocent Girls in Silicon valley of India","Sexual invites for girls waiting for cab pickup after office hours at MG Road. Indecent coments & playing laser lights","03-01-2013 13:37",101,"Mahatma Gandhi Road, Bangalore, Karnataka, India",12.975182,77.607995,105,"2 | 3 | 8 | 10","Commenting | Taking pictures | Touching /Groping | Sexual Invites",,560001,"FM Cariappa Colony",Bengaluru,Karnataka,India
101,"Brushing past while touching","While coming out of the bank, a man brushed past me touching me almost everywhere and pretenting that there was no space. The bank guard just looked at this happening without saying anything to the man!","24-12-2012 12:45",102,"AIIMS Campus Temple, Ansari Nagar East, Gautam Nagar, New Delhi, Delhi 110016, India",28.563138,77.207809,105,8,"Touching /Groping",,110029,"Block C 1","New Delhi",Delhi,India
102,"Neighbor Harassment","Neighbor at RM Nagar using vague language, shouting, creating nuisance, foul & bad body language.","03-01-2013 22:48",103,"Ramamurthy Nagar, Bangalore, Karnataka, India",13.015002,77.67795,105,"2 | 3 | 6 | 9","Commenting | Taking pictures | Ogling/Facial Expressions/Staring | Indecent exposure",,560016,"M Vishveshvaraiah Nagar",Bengaluru,Karnataka,India
103,Groping,"I was walking with a friend of mine in Saibaba Colony (it is a pretty residential area) when a man in a bike wearing a helmet, just groped me while he was riding the bike! I was frozen and he was gone in a swift. The streets were dark even to note the vehicle number. It was disgusting!","03-01-2013 23:19",104,"Saibaba Colony, Coimbatore, Tamil Nadu, India",11.023654,76.944028,105,8,"Touching /Groping",,641011,"Saibaba Colony",Coimbatore,"Tamil Nadu",India
104,"Indecent Exposure","Man unzipped himself and waved his peanut-sized penis at me at the crossroads of the main road in plain view.","04-01-2013 07:00",105,"Besant Nagar, 3rd main rd, Chennai, Tamil Nadu, India",13.060422,80.249583,105,9,"Indecent exposure",,600008,Srirampuram,Chennai,"Tamil Nadu",India
105,"continous bad experiences from last 15 years","I am born and brought up in Cochin. I have experienced very many different sort of experiences ranging from comments to indecent exposure and touching. In most of the private buses which runs over the city last 2 rows of ladies seats, ladies does not tend to sit because of the same reason. An old man of age around 60-65 used to follow me showing indecent body parts out every other day from my school place till my home area. As me and my mom used to live alone, we were scared to even report to police.","04-01-2013 01:27",106,"Kochi, Kerala, India",9.931233,76.267304,105,"1 | 2 | 6 | 8 | 9","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring | Touching /Groping | Indecent exposure",,682005,Thoppumpady,Kochi,Kerala,India
107,"Eve teasing / commenting","It starts the minute I step out of the house. These loafers will try to walk close to u and mutter something under their breath or will say something about how beautiful you are looking aloud. Several attempts at talking back have not helped. People around do not interfere as it only becomes a sheer means of entertainment for them.","04-01-2013 13:29",108,"Daryaganj, New Delhi, Delhi 110006, India",28.644618,77.244826,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,110002,Daryaganj,"New Delhi",Delhi,India
110,Touching/Groping,"I have been subjected to the touching/groping various times in the Mylapore/Mandaveli areas. Once around 6PM in the evening near C.P Ramaswamy Rd a man in the bike just groped my butt. Within the next one week the same type of incident took place on Dr. Ranga Road. The area around Nageshwara Park is also not safe for girls to walk after it gets dark. Girls are subjected to a lot of Catcalls and Commenting.The one incident I will never forget was on Chitrakulam North Street,Mylapore when a guy actually forced me to kiss him. I was not even in 6th standard then.","04-01-2013 01:26",111,"Mylapore, Chennai, Tamil Nadu, India",13.033611,80.268611,105,"8 | 10","Touching /Groping | Sexual Invites",,600004,"Vinayaka Nagar Colony",Chennai,"Tamil Nadu",India
111,"Indecent touching/ Exposure/ Ogling","the fate of every girl who dares walk alone on the road - constant uninvited stares, ""accidental"" touching of private parts in buses and busy places, exposure of penis even in transport buses","29-12-2012 10:08",112,"Thiruvananthapuram, Kerala, India",8.487495,76.948623,105,"1 | 2 | 6 | 8 | 9 | 15","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring | Touching /Groping | Indecent exposure | Others",,695014,"Chalai Bazaar",Thiruvananthapuram,Kerala,India
112,"Man letching/singing","I was in a halted car, this young guy was standing right next to my window, staring into the car. He was told by the shopkeeper to pass on a tissue paper to me, when this guy decided to grab the tissue paper really tight while staring at me. I had to eventually pull hard, abuse him and quickly pull my window up.","04-01-2013 10:57",113,"Matia Mahal, Chandni Chowk, New Delhi, Delhi 110006, India",28.648702,77.233151,105,6,"Ogling/Facial Expressions/Staring",,110002,"Kalan Mehal","New Delhi",Delhi,India
113,"Versova Gangs","I live on JP Road very near to Chai Coffee, previously known as Barista and whenever I have to walk past that neighborhood, I always see a gang of people standing outside with their cars parked, blaring music and making comments. Once my niece was standing outside waiting for someone and one of the boys came up to her too. She got very scared. Also, there is a pan dabba next to Chai Coffee and I can see guys sitting on the wall drinking in public. The police know everything and don't do nothing. We are scared of complaining because we live in that area.","04-01-2013 11:24",114,"Jai Prakash Road, Versova, Andheri West, Mumbai, Maharashtra, India",19.13198,72.814465,105,"2 | 6 | 10","Commenting | Ogling/Facial Expressions/Staring | Sexual Invites",,400061,"Aram Nagar",Mumbai,Maharashtra,India
114,"Commenting/ Cat Calls/ Ogling","8:30-9 pm onwards, this street is full of rickshaw drivers who are either drunk or high and with locals who hang out in groups on the road and pass comments Very unsafe walking down this road in the night","04-01-2013 12:04",115,"Andheri West, Mumbai, Maharashtra, India",19.129738,72.829155,105,"1 | 2 | 6","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring",,400053,"Sahayog Nagar",Mumbai,Maharashtra,India
115,"Groping in Kanpur","It is very common in Kanpur while you are walking on the left side of the road, someone from behind will pass you and reach for your breasts as it happens in a flash before you realize someone is behind. Or if you are traveling in a cycle rickshaw, near the road divider men usually come and stand just to grope you. Infact while on a pillion ride with a female companion, men do not feel hesitant to grope you from behind. Any public place which is crowded, even a minor or teenager knows he is supposed to grope you right on your breasts. It is a horrible city to move independently or unaccompanied.","04-01-2013 12:11",116,"Kanpur, Uttar Pradesh, India",26.449923,80.331874,105,8,"Touching /Groping",,208001,"Dhaka Purwa",Kanpur,"Uttar Pradesh",India
116,"Hyderabad groping","We thought of hyderabad as a progressive city, with the IT crowd areas of Hi-Tech city as most safe to commute in. As we often used public transport for commuting, and felt quite safe through out, with no men ogling at you. We lived in the center of this area, with all necessary lighting and traffic on the roads. Until we started to go jogging as lot of men were found doing it in the morning, or late evening, the real face of the area came out right. A passer-by groping, or men passing lewd comments was common, until we gave up in a week.","04-01-2013 12:24",117,"Hi-Tech College of Engineering and Technology, Hyderabad, Andhra Pradesh, India",17.342896,78.313079,105,"6 | 8","Ogling/Facial Expressions/Staring | Touching /Groping",,500075,,Himayatnagar,Telangana,India
117,"Stalking and Indecent Gestures at a Metro station in the middle of the day","A middle aged man stalked, made indecent expressions and gestures at Chhatarpur metro station at 3 pm on a working day. I was dressed formal office attire.(indian)Did not report as he kept putting his hand in his inside coat pocket and talking on the phone.","21-12-2012 15:30",118,"Chhattarpur, Sector D, New Delhi, Delhi 110070, India",28.506989,77.17511,105,"6 | 10","Ogling/Facial Expressions/Staring | Sexual Invites",,110070,"Andheria Mor Village","New Delhi",Delhi,India
